-13.68689356	-26.73019573
-12.29450618	-27.14481157
-12.13946107	-27.53263877
-12.23192919	-27.89329458
-9.046956796	-28.22642307
-9.306600888	-28.53169549
-7.172231647	-28.80881057
-8.236108314	-29.05749483
-6.17325055	-29.27750286
-7.071275936	-29.46861752
-3.571135809	-29.63065022
-3.242227982	-29.76344104
-2.372464102	-29.86685894
-1.052498875	-29.94080185
-1.605796877	-29.98519681
-0.378594936	-30
1.73261687	-29.98519681
2.300818232	-29.94080185
3.230272738	-29.86685894
3.476433094	-29.76344104
3.444129083	-29.63065022
7.060035951	-29.46861752
8.361326489	-29.27750286
6.674948237	-29.05749483
8.263824205	-28.80881057
9.29113664	-28.53169549
11.38398996	-28.22642307
11.33165525	-27.89329458
12.3958473	-27.53263877
12.56537636	-27.14481157
12.66950676	-26.73019573
13.49214342	-26.2892004
17.54701115	-25.82226081
16.45887605	-25.32983777
16.34379397	-24.81241723
17.48632859	-24.27050983
18.46972369	-23.70465037
18.40655428	-23.11539728
19.85585736	-22.50333209
19.18918801	-21.86905882
21.82442433	-21.21320344
22.02373616	-20.53641318
22.17420678	-19.83935596
23.50427803	-19.12271969
23.33991546	-18.38721161
26.00504649	-17.63355757
25.97276301	-16.86250134
25.61447683	-16.07480385
23.99884798	-15.27124247
26.80285353	-14.45261022
28.05426834	-13.61971499
28.82515902	-12.77337875
28.57881547	-11.91443672
28.58402937	-11.04373658
28.58093661	-10.16213761
29.72673798	-9.270509831
28.12359518	-8.369733181
28.80963783	-7.460696615
29.79495931	-6.544297242
29.08336083	-5.621439438
29.06527113	-4.693033951
30.73985371	-3.759997007
28.56207682	-2.8232494
29.16392201	-1.883715586
29.76007503	-0.942322772
30.39693416	1.92945E-14
1.129698588	-4.921117695
11.7756588	0.314107591
9.108603628	0.627905195
11.90639572	0.941083133
10.4683963	1.253332336
9.98731697	1.56434465
10.67824161	1.873813146
10.94535063	2.181432414
9.525900421	2.486898872
10.23273254	2.78991106
7.761081641	3.090169944
8.296092515	3.387379202
9.295015325	3.681245527
10.29769165	3.971478906
10.28152321	4.257792916
9.253274497	4.539904997
7.100335906	4.817536741
7.374825258	5.090414158
9.06511988	5.35826795
8.479580746	5.620833779
8.935634957	5.877852523
6.897882897	6.129070537
8.357928894	6.374239897
6.989570045	6.613118653
8.52810777	6.845471059
6.81117743	7.071067812
6.285269168	7.289686274
7.903520328	7.501110696
7.30654349	7.705132428
6.420467791	7.901550124
6.185809595	8.090169944
4.142264103	8.270805743
5.605956357	8.443279255
5.098145703	8.60742027
5.033963543	8.7630668
4.718159169	8.910065242
5.073290557	9.048270525
5.143502443	9.177546257
1.967620495	9.297764859
2.858369869	9.40880769
3.579157293	9.510565163
1.942876204	9.602936857
1.306916241	9.685831611
1.22518084	9.759167619
2.269413618	9.822872507
0.393587769	9.876883406
0.879194026	9.921147013
0.02856531	9.955619646
0.655795445	9.980267284
0.926946662	9.995065604
-1.107996742	10
-0.11443591	9.995065604
-1.487337737	9.980267284
-0.399686368	9.955619646
-1.967166359	9.921147013
-4.287997142	9.876883406
-2.310515776	9.822872507
1.147130576	9.759167619
-3.666406916	9.685831611
-4.264919202	9.602936857
-4.337244577	9.510565163
-4.089305185	9.40880769
-3.992162929	9.297764859
-4.089227425	9.177546257
-2.323442997	9.048270525
-3.765783117	8.910065242
-5.878058105	8.7630668
-4.162229717	8.60742027
-7.2768066	8.443279255
-5.755096087	8.270805743
-7.160797132	8.090169944
-6.36297177	7.901550124
-6.258472815	7.705132428
-7.077459433	7.501110696
-5.430766019	7.289686274
-7.77925061	7.071067812
-8.825231553	6.845471059
-8.525145411	6.613118653
-7.623229262	6.374239897
-6.835570817	6.129070537
-6.857795432	5.877852523
-8.338004581	5.620833779
-8.646354059	5.35826795
-8.651090408	5.090414158
-8.185071735	4.817536741
-8.009964281	4.539904997
-9.172249692	4.257792916
-8.809424052	3.971478906
-8.195418532	3.681245527
-9.446407714	3.387379202
-8.174694413	3.090169944
-8.489926052	2.78991106
-10.67906918	2.486898872
-12.06357603	2.181432414
-9.194350217	1.873813146
-9.770324975	1.56434465
-10.36075429	1.253332336
-9.637418774	0.941083133
-10.28350693	0.627905195
-10.07172506	0.314107591
-9.150178926	-3.21574E-15
-9.823027174	-0.314107591
-8.994150783	-0.627905195
-8.488927202	-0.941083133
-9.49976255	-1.253332336
-9.217766745	-1.56434465
-11.57853967	-1.873813146
-10.88499009	-2.181432414
-9.685580449	-2.486898872
-10.52140628	-2.78991106
-10.4543274	-3.090169944
-9.248670529	-3.387379202
-8.505265007	-3.681245527
-7.562004592	-3.971478906
-8.509979851	-4.257792916
-8.678752365	-4.539904997
-7.310073933	-4.817536741
-8.505863627	-5.090414158
-8.892512459	-5.35826795
-6.945685233	-5.620833779
-8.952320682	-5.877852523
-6.533238356	-6.129070537
-7.716481472	-6.374239897
-7.844695159	-6.613118653
-7.289320065	-6.845471059
-5.805841641	-7.071067812
-8.678192228	-7.289686274
-6.330557649	-7.501110696
-6.873411664	-7.705132428
-7.35009214	-7.901550124
-6.364187861	-8.090169944
-5.649039663	-8.270805743
-4.313624888	-8.443279255
-4.922424612	-8.60742027
-5.620346791	-8.7630668
-2.116999491	-8.910065242
-2.587846695	-9.048270525
-2.63321536	-9.177546257
-4.61485862	-9.297764859
-3.698676019	-9.40880769
-3.939527965	-9.510565163
-4.487337636	-9.602936857
-3.462355874	-9.685831611
-2.660739576	-9.759167619
-3.376548336	-9.822872507
-2.796518069	-9.876883406
-1.034434437	-9.921147013
-1.996241775	-9.955619646
0.156305825	-9.980267284
0.985100805	-9.995065604
-1.247094431	-10
0.952357087	-9.995065604
0.282096101	-9.980267284
1.408427096	-9.955619646
1.136827608	-9.921147013
0.735065953	-9.876883406
2.072595482	-9.822872507
-0.081414081	-9.759167619
3.038736112	-9.685831611
2.45392341	-9.602936857
3.800280103	-9.510565163
4.774539692	-9.40880769
2.936317275	-9.297764859
5.26023575	-9.177546257
4.72327502	-9.048270525
4.867312815	-8.910065242
3.053589659	-8.7630668
4.199265978	-8.60742027
6.6994235	-8.443279255
5.494317405	-8.270805743
4.675429632	-8.090169944
5.346862778	-7.901550124
5.408285732	-7.705132428
4.699383979	-7.501110696
6.494839035	-7.289686274
6.484210666	-7.071067812
6.207661771	-6.845471059
8.058710285	-6.613118653
8.632175104	-6.374239897
9.377360207	-6.129070537
7.434718384	-5.877852523
9.242847696	-5.620833779
8.415508121	-5.35826795
7.440326586	-5.090414158
9.006791963	-4.817536741
10.2701144	-4.539904997
8.491903716	-4.257792916
8.76390926	-3.971478906
10.9014604	-3.681245527
9.652147831	-3.387379202
9.731725706	-3.090169944
9.349771235	-2.78991106
10.42880744	-2.486898872
11.80691264	-2.181432414
10.51503024	-1.873813146
8.989596153	-1.56434465
10.52805361	-1.253332336
10.73874261	-0.941083133
8.436681735	-0.627905195
9.734771368	-0.314107591
11.55567141	6.43149E-15
